x,y,sound_file,class_label
2.62E+01,1.91E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_1.wav,other
3.75E+01,1.71E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_10.wav,other
2.38E+01,2.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_11.wav,other
4.52E+01,2.73E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_12.wav,other
4.28E+01,2.16E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_13.wav,other
4.39E+01,2.48E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_14.wav,other
2.97E+01,1.91E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_2.wav,other
4.12E+01,2.17E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_3.wav,other
4.18E+01,2.12E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_4.wav,other
2.89E+01,1.82E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_5.wav,other
2.99E+01,2.77E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_6.wav,other
4.21E+01,1.90E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_7.wav,other
3.89E+01,1.80E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_8.wav,other
4.03E+01,2.08E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB32_9.wav,other
4.08E+01,3.20E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_1.wav,other
3.76E+01,1.73E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_10.wav,other
4.61E+01,1.96E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_11.wav,other
3.23E+01,4.72E+00,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_12.wav,other
4.07E+01,2.43E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_13.wav,other
4.09E+01,2.49E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_14.wav,other
4.38E+01,2.38E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_2.wav,other
3.76E+01,2.17E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_3.wav,other
3.33E+01,2.56E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_4.wav,other
3.12E+01,2.07E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_5.wav,other
3.99E+01,2.03E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_6.wav,other
4.25E+01,2.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_7.wav,other
3.34E+01,2.27E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_8.wav,other
4.17E+01,2.41E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB33_9.wav,other
4.51E+01,1.84E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_1.wav,other
4.17E+01,2.50E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_10.wav,other
4.34E+01,2.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_11.wav,other
5.12E+01,2.14E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_12.wav,other
5.00E+01,2.09E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_13.wav,other
4.96E+01,2.19E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_14.wav,other
4.37E+01,2.28E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_2.wav,other
4.32E+01,2.08E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_3.wav,other
4.19E+01,1.77E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_4.wav,other
4.47E+01,1.85E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_5.wav,other
3.67E+01,2.15E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_6.wav,other
3.40E+01,2.04E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_7.wav,other
4.31E+01,1.98E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_8.wav,other
4.38E+01,2.00E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB34_9.wav,other
4.51E+01,1.99E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_1.wav,other
3.53E+01,2.78E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_10.wav,other
3.36E+01,2.68E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_11.wav,other
2.57E+01,2.55E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_12.wav,other
3.32E+01,2.18E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_13.wav,other
2.71E+01,2.26E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_14.wav,other
4.42E+01,1.95E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_2.wav,other
4.43E+01,1.73E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_3.wav,other
3.89E+01,2.08E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_4.wav,other
3.48E+01,2.71E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_5.wav,other
3.11E+01,2.62E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_6.wav,other
3.46E+01,2.88E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_7.wav,other
3.59E+01,2.55E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_8.wav,other
2.30E+01,2.52E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB35_9.wav,other
2.77E+01,2.59E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_1.wav,other
1.94E+01,1.83E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_10.wav,other
1.87E+01,1.89E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_11.wav,other
1.84E+01,2.01E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_12.wav,other
1.73E+01,1.86E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_13.wav,other
1.83E+01,1.88E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_14.wav,other
2.02E+01,1.85E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_2.wav,other
2.66E+01,2.21E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_3.wav,other
2.12E+01,2.57E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_4.wav,other
1.97E+01,2.21E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_5.wav,other
2.02E+01,2.22E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_6.wav,other
1.92E+01,2.00E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_7.wav,other
1.95E+01,1.87E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_8.wav,other
1.97E+01,1.94E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB36_9.wav,other
1.89E+01,2.06E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_1.wav,other
2.05E+01,2.31E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_10.wav,other
2.04E+01,2.28E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_11.wav,other
1.95E+01,2.18E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_12.wav,other
1.83E+01,2.30E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_13.wav,other
1.89E+01,2.45E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_14.wav,other
1.86E+01,1.89E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_2.wav,other
1.84E+01,1.93E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_3.wav,other
1.83E+01,2.02E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_4.wav,other
1.76E+01,1.94E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_5.wav,other
1.80E+01,2.00E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_6.wav,other
1.86E+01,1.77E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_7.wav,other
1.79E+01,2.12E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_8.wav,other
1.91E+01,2.14E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB37_9.wav,other
1.97E+01,2.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_1.wav,other
2.18E+01,2.64E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_10.wav,other
2.15E+01,2.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_11.wav,other
2.23E+01,2.61E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_12.wav,other
3.57E+01,2.85E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_13.wav,other
2.30E+01,2.41E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_14.wav,other
1.92E+01,2.40E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_2.wav,other
1.98E+01,2.35E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_3.wav,other
1.90E+01,2.31E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_4.wav,other
2.05E+01,2.32E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_5.wav,other
1.94E+01,2.48E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_6.wav,other
2.26E+01,2.34E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_7.wav,other
2.34E+01,2.28E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_8.wav,other
2.46E+01,2.25E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB38_9.wav,other
2.16E+01,2.46E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_1.wav,other
2.27E+01,2.25E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_10.wav,other
2.45E+01,2.25E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_11.wav,other
4.09E+01,2.71E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_12.wav,other
3.29E+01,1.87E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_13.wav,other
4.05E+01,2.57E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_14.wav,other
2.45E+01,2.50E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_2.wav,other
2.18E+01,2.42E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_3.wav,other
2.23E+01,2.51E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_4.wav,other
2.41E+01,2.64E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_5.wav,other
2.30E+01,2.67E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_6.wav,other
3.67E+01,3.10E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_7.wav,other
2.55E+01,2.22E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_8.wav,other
2.46E+01,2.33E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB39_9.wav,other
3.47E+01,2.20E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_1.wav,other
2.88E+01,2.04E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_10.wav,other
2.96E+01,2.16E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_11.wav,other
2.59E+01,2.01E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_12.wav,other
3.71E+01,1.97E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_13.wav,other
3.94E+01,1.75E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_14.wav,other
3.69E+01,1.76E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_2.wav,other
3.90E+01,2.20E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_3.wav,other
4.03E+01,1.92E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_4.wav,other
2.46E+01,2.69E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_5.wav,other
3.55E+01,1.85E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_6.wav,other
2.44E+01,2.14E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_7.wav,other
3.19E+01,2.13E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_8.wav,other
3.02E+01,2.00E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB40_9.wav,other
3.36E+01,1.84E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_1.wav,other
4.05E+01,2.27E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_10.wav,other
3.03E+01,2.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_11.wav,other
3.35E+01,1.95E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_12.wav,other
4.76E+01,2.79E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_13.wav,other
2.89E+01,2.53E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_14.wav,other
2.28E+01,2.60E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_2.wav,other
3.50E+01,2.61E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_3.wav,other
3.29E+01,2.03E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_4.wav,other
3.84E+01,1.95E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_5.wav,other
3.32E+01,2.80E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_6.wav,other
4.70E+01,2.68E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_7.wav,other
3.95E+01,3.17E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_8.wav,other
2.36E+01,2.77E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB41_9.wav,other
3.18E+01,2.18E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_1.wav,other
3.03E+01,2.23E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_10.wav,other
4.19E+01,1.87E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_11.wav,other
3.77E+01,2.78E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_12.wav,other
3.15E+01,2.30E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_13.wav,other
4.48E+01,2.83E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_14.wav,other
3.48E+01,2.29E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_2.wav,other
3.22E+01,2.53E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_3.wav,other
3.02E+01,2.15E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_4.wav,other
3.31E+01,2.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_5.wav,other
3.59E+01,1.97E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_6.wav,other
3.84E+01,2.12E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_7.wav,other
4.18E+01,3.05E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_8.wav,other
4.03E+01,2.02E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB42_9.wav,other
4.01E+01,2.49E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_1.wav,other
3.62E+01,2.60E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_10.wav,other
3.72E+01,2.56E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_11.wav,other
3.76E+01,2.72E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_12.wav,other
3.60E+01,2.40E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_13.wav,other
5.28E+01,2.69E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_14.wav,other
4.72E+01,2.85E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_2.wav,other
3.82E+01,1.88E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_3.wav,other
4.00E+01,2.44E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_4.wav,other
3.31E+01,2.39E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_5.wav,other
3.59E+01,2.25E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_6.wav,other
3.67E+01,2.30E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_7.wav,other
3.25E+01,2.55E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_8.wav,other
4.21E+01,2.08E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB43_9.wav,other
3.15E+01,2.32E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_1.wav,other
5.40E+01,2.72E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_10.wav,other
5.26E+01,2.70E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_11.wav,other
3.05E+01,2.28E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_12.wav,other
4.28E+01,3.14E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_13.wav,other
4.27E+01,2.04E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_14.wav,other
3.94E+01,2.33E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_2.wav,other
4.16E+01,2.44E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_3.wav,other
3.59E+01,2.05E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_4.wav,other
4.13E+01,2.59E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_5.wav,other
3.46E+01,2.63E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_6.wav,other
4.73E+01,3.13E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_7.wav,other
4.07E+01,2.29E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_8.wav,other
3.65E+01,2.45E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB44_9.wav,other
3.46E+01,2.56E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_1.wav,other
3.96E+01,2.81E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_10.wav,other
3.49E+01,3.09E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_11.wav,other
3.48E+01,2.93E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_12.wav,other
3.38E+01,3.00E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_13.wav,other
3.42E+01,2.44E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_14.wav,other
3.78E+01,3.36E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_2.wav,other
3.55E+01,2.45E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_3.wav,other
3.98E+01,2.30E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_4.wav,other
3.87E+01,2.02E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_5.wav,other
4.36E+01,3.10E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_6.wav,other
3.40E+01,2.96E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_7.wav,other
3.73E+01,2.75E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_8.wav,other
4.05E+01,3.08E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB45_9.wav,other
3.78E+01,2.14E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_1.wav,other
3.00E+01,2.47E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_10.wav,other
3.42E+01,2.30E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_11.wav,other
3.28E+01,2.52E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_12.wav,other
2.91E+01,2.33E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_13.wav,other
3.40E+01,2.90E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_14.wav,other
3.09E+01,2.45E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_2.wav,other
3.77E+01,2.97E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_3.wav,other
3.36E+01,1.95E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_4.wav,other
4.58E+01,2.63E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_5.wav,other
5.19E+01,2.26E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_6.wav,other
4.09E+01,2.02E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_7.wav,other
3.12E+01,2.35E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_8.wav,other
4.44E+01,3.13E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB48_9.wav,other
3.76E+01,3.13E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_1.wav,other
4.38E+01,2.81E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_10.wav,other
4.26E+01,2.51E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_11.wav,other
4.23E+01,2.91E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_12.wav,other
4.38E+01,1.75E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_13.wav,other
5.36E+01,2.25E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_14.wav,other
2.48E+01,2.68E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_2.wav,other
3.70E+01,2.89E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_3.wav,other
4.13E+01,3.11E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_4.wav,other
3.67E+01,2.95E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_5.wav,other
3.42E+01,3.04E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_6.wav,other
3.26E+01,2.83E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_7.wav,other
4.71E+01,2.98E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_8.wav,other
4.63E+01,2.91E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB49_9.wav,other
3.90E+01,3.12E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_1.wav,other
5.11E+01,2.74E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_10.wav,other
3.83E+01,2.78E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_11.wav,other
4.74E+01,2.91E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_12.wav,other
3.81E+01,3.16E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_13.wav,other
4.49E+01,2.12E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_14.wav,other
4.87E+01,2.95E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_2.wav,other
4.84E+01,2.99E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_3.wav,other
4.65E+01,2.81E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_4.wav,other
3.87E+01,3.12E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_5.wav,other
5.11E+01,2.69E+01,D:\PhD-data\Wambiana - Processed\other\audio_segment_dryB50_6.wav,other
